strategy,noise_rate,posterior_threshold,cases,accuracy,accuracy_ci_low,accuracy_ci_high,average_questions,questions_standard_error,brier_score
direct_reliable,0.2,0.85,4836,0.7343534601599119,0.721722932199528,0.7466119543526822,4.442996967190516,0.059322424940546216,0.48170966244029606
direct_reliable,0.2,0.9,4836,0.7445547284256961,0.7320729255912651,0.7566483030814527,4.699407223600772,0.06174266860783371,0.4711016706668773
direct_reliable,0.2,0.95,4836,0.7508271298593879,0.7384412079247209,0.762814866241012,4.99793217535153,0.0643103424667953,0.46439409591433983
direct_reliable,0.3,0.6,4836,0.6065618968844775,0.5927142756477797,0.6202403521786075,3.759925558312655,0.053878377289168944,0.6431056684471791
direct_reliable,0.3,0.7,4836,0.6355803694513372,0.6219136692079593,0.649031837217981,4.019437551695616,0.05580184154575255,0.6312184652329478
direct_reliable,0.3,0.8,4836,0.6523297491039427,0.6387915466608286,0.6656261295981077,4.34835952577888,0.05852276600767145,0.628451779652358
direct_reliable,0.3,0.85,4836,0.6584642955610698,0.644977414126161,0.6716996165160539,4.558381582575131,0.06035312583244093,0.6271871716287417
direct_reliable,0.3,0.9,4836,0.6677695064791839,0.6543656473867202,0.6809070331627148,4.808312655086849,0.0626890060505249,0.6198033464383483
direct_reliable,0.3,0.95,4836,0.6717673007995589,0.658400869742536,0.6848610529892604,5.131789357595809,0.0653659842837651,0.6187345096807324
full_two_layer,0.0,0.6,4836,0.8870967741935484,0.8778682776534127,0.8957107584869436,5.386683209263854,0.056143374441270856,0.19391977227003662
full_two_layer,0.0,0.7,4836,0.9202508960573477,0.9122781308594047,0.9275565171726026,5.876895505927764,0.05725413563840872,0.13822198820665935
full_two_layer,0.0,0.8,4836,0.9379652605459058,0.9308132252211595,0.944422030412,6.296939619520264,0.059130730738791125,0.10387039407361794
full_two_layer,0.0,0.85,4836,0.9432726771436449,0.9363945868242126,0.949447076533806,6.677074717397297,0.06108652170879051,0.09120846036932635
full_two_layer,0.0,0.9,4836,0.9471326164874552,0.9404637978563755,0.9530916165742674,7.141990625861593,0.06277523911271822,0.0825227107674429
full_two_layer,0.0,0.95,4836,0.949820788530466,0.943302846505313,0.9556246445651938,7.787772263578716,0.06394251146164118,0.07569743392839136
full_two_layer,0.1,0.6,4836,0.8219602977667494,0.8109241662881542,0.8324853205016615,5.822098152743314,0.06020038828998989,0.2852817588249663
full_two_layer,0.1,0.7,4836,0.8520126826578439,0.8417261333243236,0.8617404153880696,6.413633857182244,0.061741073339114716,0.23425185859728445
